cart_item_id,cart_id,item_id,quantity
5991,1990,188,4
5992,1991,360,1
5993,1992,36,7
5994,1992,457,7
5995,1992,250,7
5996,1992,428,7
5997,1992,204,7
5998,1992,205,7
5999,1992,202,7
6000,1992,165,7
6001,1992,453,7
6002,1992,380,7
6003,1993,42,1
6004,1994,313,1
6005,1995,401,1
6006,1996,188,1
6007,1997,16,1
6008,1997,421,1
6009,1997,267,1
6010,1997,268,1
6011,1997,358,1
6012,1997,442,1
6013,1997,460,1
6014,1997,23,1
6015,1998,206,3
6016,1998,148,3
6017,1998,477,3
6018,1998,395,3
6019,1998,445,3
6020,1998,20,3
6021,1998,139,3
6022,1998,342,3
6023,1999,330,2
6024,2000,82,3
6025,2000,482,3
6026,2000,408,3
6027,2000,188,3
6028,2000,308,3
6029,2000,352,3
6030,2001,174,1
6031,2001,109,1
6032,2001,109,1
6033,2001,167,1
6034,2002,146,1
6035,2002,197,1
6036,2002,191,1
6037,2002,341,1
6038,2002,263,1
6039,2002,258,1
6040,2002,157,1
6041,2002,189,1
6042,2003,90,1
6043,2004,358,1
6044,2005,250,2
6045,2005,170,2
6046,2005,352,2
6047,2005,345,2
6048,2006,341,1
6049,2006,388,1
6050,2006,252,1
6051,2006,252,1
6052,2006,363,1
6053,2006,386,1
6054,2006,353,1
6055,2007,335,1
6056,2007,444,1
6057,2007,419,1
6058,2007,351,1
6059,2007,342,1
6060,2007,343,1
6061,2007,345,1
6062,2007,380,1
6063,2008,189,5
6064,2009,385,5
6065,2010,374,5
6066,2010,169,5
6067,2010,375,5
6068,2010,383,5
6069,2010,370,5
6070,2011,388,4
6071,2012,253,1
6072,2012,413,1
6073,2012,303,1
6074,2012,165,1
6075,2012,465,1
6076,2013,370,1
6077,2014,252,1
6078,2014,378,1
6079,2014,357,1
6080,2014,420,1
6081,2015,368,1
6082,2016,453,1
6083,2016,308,1
6084,2017,166,1
6085,2018,28,1
6086,2019,321,3
6087,2020,47,1
6088,2020,166,1
6089,2020,28,1
6090,2020,377,1
6091,2021,35,6
6092,2021,381,6
6093,2021,352,6
6094,2021,459,6
6095,2021,431,6
6096,2021,390,6
6097,2022,458,4
6098,2023,255,1
6099,2023,165,1
6100,2023,337,1
6101,2023,425,1
6102,2024,381,2
6103,2025,345,1
6104,2026,324,1
6105,2027,29,1
6106,2028,447,1
6107,2029,369,1
6108,2030,46,3
6109,2031,46,3
6110,2031,396,3
6111,2031,51,3
6112,2032,330,5
6113,2033,19,1
6114,2033,435,1
6115,2033,38,1
6116,2033,31,1
6117,2033,37,1
6118,2034,428,2
6119,2035,168,4
6120,2035,200,4
6121,2035,373,4
6122,2035,350,4
6123,2035,361,4
6124,2035,442,4
6125,2035,397,4
6126,2035,31,4
6127,2035,443,4
6128,2035,204,4
6129,2036,458,1
6130,2036,269,1
6131,2036,316,1
6132,2037,139,1
6133,2038,383,1
6134,2038,22,1
6135,2038,249,1
6136,2038,448,1
6137,2039,83,1
6138,2040,337,7
6139,2040,382,7
6140,2040,339,7
6141,2040,25,7
6142,2040,44,7
6143,2040,168,7
6144,2040,371,7
6145,2040,28,7
6146,2040,167,7
6147,2040,358,7
6148,2041,347,3
6149,2042,17,1
6150,2042,356,1
6151,2042,192,1
6152,2043,50,2
6153,2044,265,3
6154,2044,487,3
6155,2044,304,3
6156,2044,67,3
6157,2044,221,3
6158,2044,467,3
6159,2044,164,3
6160,2044,480,3
6161,2044,455,3
6162,2045,210,1
6163,2046,375,1
6164,2047,296,1
6165,2048,475,1
6166,2048,146,1
6167,2049,5,1
6168,2049,93,1
6169,2049,353,1
6170,2050,133,1
6171,2051,212,2
6172,2051,8,2
6173,2051,497,2
6174,2052,446,6
6175,2052,91,6
6176,2052,236,6
6177,2053,356,1
6178,2054,171,1
6179,2054,26,1
6180,2054,94,1
6181,2054,381,1
6182,2054,104,1
6183,2054,259,1
6184,2054,395,1
6185,2054,210,1
6186,2055,409,2
6187,2056,420,1
6188,2056,258,1
6189,2056,336,1
6190,2057,99,1
6191,2058,401,1
6192,2059,105,4
6193,2059,255,4
6194,2059,385,4
6195,2059,397,4
6196,2059,460,4
6197,2060,409,2
6198,2061,376,1
6199,2062,118,1
6200,2062,290,1
6201,2062,487,1
6202,2062,61,1
6203,2062,425,1
6204,2062,389,1
6205,2062,335,1
6206,2062,306,1
6207,2063,45,1
6208,2064,107,1
6209,2064,27,1
6210,2064,193,1
6211,2065,62,3
6212,2065,422,3
6213,2065,282,3
6214,2066,277,3
6215,2067,121,1
6216,2068,163,5
6217,2069,371,4
6218,2070,84,4
6219,2071,496,1
6220,2072,376,3
6221,2072,32,3
6222,2073,392,2
6223,2074,44,3
6224,2074,419,3
6225,2074,170,3
6226,2074,211,3
6227,2074,374,3
6228,2074,25,3
6229,2075,373,2
6230,2075,432,2
6231,2075,456,2
6232,2076,51,1
6233,2077,83,1
6234,2077,253,1
6235,2077,255,1
6236,2077,218,1
6237,2077,36,1
6238,2077,426,1
6239,2078,206,1
6240,2078,167,1
6241,2078,257,1
6242,2078,330,1
6243,2079,28,1
6244,2079,18,1
6245,2079,422,1
6246,2079,373,1
6247,2079,252,1
6248,2079,445,1
6249,2080,485,1
6250,2080,360,1
6251,2080,388,1
6252,2081,55,1
6253,2081,203,1
6254,2081,361,1
6255,2081,274,1
6256,2081,311,1
6257,2081,414,1
6258,2081,471,1
6259,2081,445,1
6260,2081,427,1
6261,2082,465,1
6262,2082,181,1
6263,2082,125,1
6264,2082,85,1
6265,2082,386,1
6266,2082,292,1
6267,2082,25,1
6268,2082,191,1
6269,2082,100,1
6270,2082,33,1
6271,2082,125,1
6272,2083,143,3
6273,2084,21,1
6274,2085,410,1
6275,2086,276,2
6276,2086,339,2
6277,2086,384,2
6278,2086,89,2
6279,2086,315,2
6280,2086,149,2
6281,2086,236,2
6282,2087,375,1
6283,2088,378,1
6284,2089,192,1
6285,2089,334,1
6286,2089,333,1
6287,2089,358,1
6288,2089,442,1
6289,2089,189,1
6290,2089,393,1
6291,2089,353,1
6292,2090,357,3
6293,2091,392,1
6294,2091,352,1
6295,2091,190,1
6296,2091,188,1
6297,2091,359,1
6298,2091,382,1
6299,2091,383,1
6300,2091,443,1
6301,2092,374,1
6302,2092,249,1
6303,2092,252,1
6304,2092,356,1
6305,2093,248,4
6306,2094,335,3
6307,2094,354,3
6308,2094,393,3
6309,2094,349,3
6310,2094,372,3
6311,2094,334,3
6312,2094,392,3
6313,2095,384,1
6314,2095,340,1
6315,2095,347,1
6316,2095,171,1
6317,2095,361,1
6318,2095,248,1
6319,2095,419,1
6320,2095,353,1
6321,2095,248,1
6322,2095,339,1
6323,2095,255,1
6324,2095,375,1
6325,2096,171,1
6326,2097,335,5
6327,2097,348,5
6328,2097,171,5
6329,2098,163,2
6330,2098,167,2
6331,2098,366,2
6332,2098,339,2
6333,2098,368,2
6334,2098,381,2
6335,2098,376,2
6336,2098,442,2
6337,2098,252,2
6338,2098,166,2
6339,2098,381,2
6340,2098,392,2
6341,2098,371,2
6342,2098,253,2
6343,2098,377,2
6344,2099,190,1
6345,2100,339,2
6346,2101,224,1
6347,2102,67,5
6348,2102,90,5
6349,2102,260,5
6350,2102,362,5
6351,2102,228,5
6352,2103,469,3
6353,2103,382,3
6354,2103,246,3
6355,2103,272,3
6356,2103,495,3
6357,2103,403,3
6358,2103,157,3
6359,2103,116,3
6360,2104,16,3
6361,2104,449,3
6362,2105,343,5
6363,2106,37,5
6364,2106,357,5
6365,2106,340,5
6366,2106,28,5
6367,2106,200,5
6368,2107,199,4
6369,2108,456,2
6370,2108,444,2
6371,2108,450,2
6372,2109,192,3
6373,2109,200,3
6374,2109,357,3
6375,2109,252,3
6376,2110,455,1
6377,2110,206,1
6378,2111,338,3
6379,2112,347,2
6380,2112,328,2
6381,2112,325,2
6382,2112,317,2
6383,2112,448,2
6384,2112,265,2
6385,2113,33,1
6386,2114,392,5
6387,2114,413,5
6388,2114,418,5
6389,2114,392,5
6390,2115,264,2
6391,2115,325,2
6392,2115,412,2
6393,2115,377,2
6394,2115,215,2
6395,2115,339,2
6396,2115,46,2
6397,2116,249,2
6398,2117,215,1
6399,2118,433,2
6400,2119,317,1
6401,2120,322,2
6402,2121,390,3
6403,2121,123,3
6404,2122,464,1
6405,2123,249,1
6406,2123,186,1
6407,2124,469,1
6408,2125,441,1
6409,2126,156,1
6410,2127,48,4
6411,2127,415,4
6412,2127,420,4
6413,2127,108,4
6414,2127,161,4
6415,2127,161,4
6416,2127,359,4
6417,2127,128,4
6418,2128,473,1
6419,2128,45,1
6420,2128,80,1
6421,2128,39,1
6422,2128,240,1
6423,2128,45,1
6424,2128,78,1
6425,2129,53,1
6426,2130,313,1
6427,2130,373,1
6428,2130,422,1
6429,2130,164,1
6430,2130,41,1
6431,2130,255,1
6432,2130,325,1
6433,2130,311,1
6434,2130,339,1
6435,2130,461,1
6436,2130,210,1
6437,2130,341,1
6438,2130,451,1
6439,2130,432,1
6440,2131,460,3
6441,2131,253,3
6442,2131,420,3
6443,2131,374,3
6444,2132,385,1
6445,2132,43,1
6446,2132,375,1
6447,2132,336,1
6448,2132,333,1
6449,2132,443,1
6450,2132,196,1
6451,2132,393,1
6452,2132,204,1
6453,2132,333,1
6454,2132,210,1
6455,2132,451,1
6456,2132,390,1
6457,2132,191,1
6458,2132,349,1
6459,2133,448,1
6460,2134,496,1
6461,2135,442,2
6462,2135,344,2
6463,2136,86,3
6464,2137,57,1
6465,2138,435,1
6466,2138,29,1
6467,2138,351,1
6468,2138,457,1
6469,2138,345,1
6470,2138,51,1
6471,2139,164,1
6472,2139,83,1
6473,2139,107,1
6474,2140,387,2
6475,2140,166,2
6476,2140,462,2
6477,2141,191,1
6478,2142,349,1
6479,2143,23,3
6480,2143,255,3
6481,2143,374,3
6482,2143,49,3
6483,2143,444,3
6484,2143,360,3
6485,2143,420,3
6486,2143,342,3
6487,2144,364,2
6488,2145,379,2
6489,2146,164,4
6490,2147,360,1
6491,2147,23,1
6492,2147,417,1
6493,2147,312,1
6494,2147,120,1
6495,2147,165,1
6496,2148,425,7
6497,2149,193,4
6498,2150,251,1
6499,2150,413,1
6500,2150,166,1
6501,2150,183,1
6502,2150,363,1
6503,2150,433,1
6504,2151,345,2
6505,2152,167,2
6506,2153,381,1
6507,2154,35,1
6508,2154,201,1
6509,2154,164,1
6510,2155,426,1
6511,2156,17,1
6512,2157,39,6
6513,2157,30,6
6514,2157,335,6
6515,2157,382,6
6516,2157,452,6
6517,2157,374,6
6518,2157,252,6
6519,2157,33,6
6520,2158,47,4
6521,2159,329,1
6522,2159,423,1
6523,2159,316,1
6524,2159,434,1
6525,2159,209,1
6526,2159,434,1
6527,2160,252,3
6528,2161,207,3
6529,2161,360,3
6530,2161,370,3
6531,2161,189,3
6532,2161,433,3
6533,2161,425,3
6534,2161,367,3
6535,2161,269,3
6536,2161,423,3
6537,2161,38,3
6538,2161,324,3
6539,2161,382,3
6540,2161,202,3
6541,2162,392,6
6542,2163,54,1
6543,2164,374,3
6544,2164,347,3
6545,2164,336,3
6546,2164,355,3
6547,2164,342,3
6548,2164,188,3
6549,2164,354,3
6550,2165,379,6
6551,2166,356,1
6552,2167,371,1
6553,2167,346,1
6554,2167,247,1
6555,2168,370,1
6556,2169,335,3
6557,2170,342,3
6558,2170,340,3
6559,2170,367,3
6560,2170,383,3
6561,2171,368,1
6562,2172,393,1
6563,2173,331,2
6564,2174,367,1
6565,2175,164,2
6566,2175,87,2
6567,2175,440,2
6568,2176,103,1
6569,2177,418,4
6570,2178,360,1
6571,2179,30,1
6572,2179,340,1
6573,2179,114,1
6574,2179,203,1
6575,2179,456,1
6576,2179,330,1
6577,2180,435,1
6578,2181,453,1
6579,2181,86,1
6580,2181,51,1
6581,2181,191,1
6582,2181,28,1
6583,2181,308,1
6584,2181,104,1
6585,2181,390,1
6586,2182,82,2
6587,2183,461,3
6588,2184,211,1
6589,2185,418,1
6590,2186,451,3
6591,2186,169,3
6592,2186,167,3
6593,2186,255,3
6594,2186,22,3
6595,2186,249,3
6596,2186,332,3
6597,2186,209,3
6598,2187,339,4
6599,2187,461,4
6600,2187,44,4
6601,2187,369,4
6602,2188,341,1
6603,2189,353,1
6604,2190,108,2
6605,2191,72,1
6606,2192,390,4
6607,2193,281,1
6608,2194,423,1
6609,2194,164,1
6610,2194,51,1
6611,2195,388,5
6612,2196,253,1
6613,2196,356,1
6614,2196,381,1
6615,2197,359,3
6616,2198,188,1
6617,2198,371,1
6618,2198,345,1
6619,2198,337,1
6620,2199,253,1
6621,2200,380,4
6622,2200,251,4
6623,2200,391,4
6624,2200,335,4
6625,2200,378,4
6626,2200,252,4
6627,2200,377,4
6628,2201,384,4
6629,2201,373,4
6630,2201,191,4
6631,2202,364,1
6632,2203,373,4
6633,2204,481,1
6634,2204,116,1
6635,2204,489,1
6636,2204,259,1
6637,2205,316,2
6638,2206,339,2
6639,2207,430,2
6640,2207,92,2
6641,2207,198,2
6642,2207,409,2
6643,2207,51,2
6644,2208,201,1
6645,2209,412,1
6646,2210,385,1
6647,2210,354,1
6648,2210,347,1
6649,2210,443,1
6650,2210,190,1
6651,2211,252,1
6652,2211,375,1
6653,2212,38,1
6654,2212,248,1
6655,2212,171,1
6656,2212,170,1
6657,2212,166,1
6658,2213,342,1
6659,2214,321,1
6660,2215,389,3
6661,2216,390,1
6662,2216,425,1
6663,2216,45,1
6664,2216,379,1
6665,2216,332,1
6666,2217,167,1
6667,2217,29,1
6668,2217,383,1
6669,2218,45,3
6670,2219,343,1
6671,2219,189,1
6672,2220,347,2
6673,2220,31,2
6674,2220,337,2
6675,2220,270,2
6676,2221,210,3
6677,2222,433,1
6678,2223,40,5
6679,2224,317,1
6680,2225,294,4
6681,2226,192,2
6682,2227,189,2
6683,2228,497,4
6684,2228,421,4
6685,2228,372,4
6686,2228,418,4
6687,2228,355,4
6688,2228,380,4
6689,2228,17,4
6690,2228,385,4
6691,2228,50,4
6692,2228,25,4
6693,2229,36,1
6694,2229,30,1
6695,2229,427,1
6696,2229,352,1
6697,2230,386,3
6698,2230,389,3
6699,2231,209,1
6700,2232,194,1
6701,2233,53,3
6702,2234,313,1
6703,2235,459,1
6704,2235,55,1
6705,2235,164,1
6706,2235,388,1
6707,2236,328,3
6708,2236,442,3
6709,2236,203,3
6710,2236,39,3
6711,2237,43,1
6712,2237,373,1
6713,2238,353,1
6714,2238,382,1
6715,2238,322,1
6716,2239,334,1
6717,2239,170,1
6718,2239,53,1
6719,2239,457,1
6720,2239,82,1
6721,2239,343,1
6722,2239,354,1
6723,2239,19,1
6724,2239,20,1
6725,2239,203,1
6726,2239,363,1
6727,2239,443,1
6728,2240,41,5
6729,2241,384,1
6730,2242,21,3
6731,2242,338,3
6732,2243,419,1
6733,2244,40,1
6734,2244,269,1
6735,2244,386,1
6736,2244,27,1
6737,2245,421,1
6738,2246,461,2
6739,2247,208,3
6740,2247,207,3
6741,2247,431,3
6742,2247,432,3
6743,2247,171,3
6744,2247,18,3
6745,2247,453,3
6746,2247,351,3
6747,2247,425,3
6748,2247,336,3
6749,2247,206,3
6750,2247,34,3
6751,2247,49,3
6752,2247,167,3
6753,2247,445,3
6754,2247,163,3
6755,2247,454,3
6756,2247,455,3
6757,2248,321,1
6758,2248,252,1
6759,2248,358,1
6760,2249,387,1
6761,2250,503,3
6762,2251,154,2
6763,2251,274,2
6764,2252,254,1
6765,2253,317,1
6766,2254,191,3
6767,2255,171,3
6768,2256,192,4
6769,2257,187,3
6770,2257,336,3
6771,2257,457,3
6772,2257,198,3
6773,2257,427,3
6774,2258,420,1
6775,2258,198,1
6776,2258,392,1
6777,2258,208,1
6778,2258,250,1
6779,2259,427,7
6780,2260,443,1
6781,2260,41,1
6782,2260,43,1
6783,2260,55,1
6784,2260,383,1
6785,2260,374,1
6786,2260,42,1
6787,2261,199,4
6788,2262,460,1
6789,2262,27,1
6790,2263,53,2
6791,2263,268,2
6792,2263,192,2
6793,2263,53,2
6794,2264,44,4
6795,2265,385,6
6796,2266,380,2
6797,2266,353,2
6798,2266,369,2
6799,2266,190,2
6800,2266,18,2
6801,2266,461,2
6802,2266,389,2
6803,2267,187,3
6804,2268,197,1
6805,2269,340,1
6806,2269,42,1
6807,2269,444,1
6808,2270,315,3
6809,2271,356,1
6810,2271,434,1
6811,2272,31,1
6812,2272,47,1
6813,2272,443,1
6814,2272,361,1
6815,2272,53,1
6816,2273,188,1
6817,2274,206,4
6818,2275,83,6
6819,2276,21,2
6820,2277,225,4
6821,2277,495,4
6822,2277,240,4
6823,2277,444,4
6824,2277,28,4
6825,2277,497,4
6826,2277,253,4
6827,2277,259,4
6828,2277,340,4
6829,2277,298,4
6830,2277,410,4
6831,2278,483,1
6832,2279,47,1
6833,2280,388,1
6834,2280,364,1
6835,2280,86,1
6836,2280,324,1
6837,2281,102,4
6838,2281,34,4
6839,2282,146,1
6840,2283,43,4
6841,2284,206,1
6842,2285,251,1
6843,2285,325,1
6844,2286,396,1
6845,2287,408,1
6846,2288,263,4
6847,2288,31,4
6848,2288,395,4
6849,2288,462,4
6850,2288,448,4
6851,2288,453,4
6852,2288,267,4
6853,2288,380,4
6854,2288,353,4
6855,2288,367,4
6856,2289,419,2
6857,2290,43,1
6858,2291,345,1
6859,2291,376,1
6860,2291,365,1
6861,2291,321,1
6862,2291,209,1
6863,2291,443,1
6864,2292,309,3
6865,2293,432,3
6866,2294,25,1
6867,2294,32,1
6868,2294,449,1
6869,2294,404,1
6870,2294,462,1
6871,2294,310,1
6872,2295,374,2
6873,2296,248,1
6874,2297,219,1
6875,2298,254,1
6876,2298,219,1
6877,2298,333,1
6878,2298,191,1
6879,2298,445,1
6880,2299,197,1
6881,2300,414,1
6882,2300,460,1
6883,2300,462,1
6884,2300,392,1
6885,2301,449,1
6886,2301,449,1
6887,2301,422,1
6888,2301,418,1
6889,2302,19,2
6890,2303,461,1
6891,2304,197,1
6892,2305,360,4
6893,2305,425,4
6894,2305,428,4
6895,2305,376,4
6896,2305,188,4
6897,2305,213,4
6898,2305,404,4
6899,2305,426,4
6900,2305,443,4
6901,2305,217,4
6902,2306,387,3
6903,2307,55,2
6904,2308,206,1
6905,2308,335,1
6906,2308,342,1
6907,2309,346,2
6908,2309,392,2
6909,2309,360,2
6910,2310,188,1
6911,2310,355,1
6912,2310,197,1
6913,2310,340,1
6914,2311,444,1
6915,2311,170,1
6916,2311,359,1
6917,2311,420,1
6918,2311,386,1
6919,2311,373,1
6920,2311,347,1
6921,2311,363,1
6922,2311,344,1
6923,2312,345,1
6924,2313,430,6
6925,2313,418,6
6926,2313,45,6
6927,2313,41,6
6928,2313,460,6
6929,2313,374,6
6930,2313,34,6
6931,2314,353,1
6932,2314,460,1
6933,2314,354,1
6934,2314,353,1
6935,2314,452,1
6936,2314,456,1
6937,2314,420,1
6938,2315,52,1
6939,2315,370,1
6940,2315,250,1
6941,2315,427,1
6942,2315,379,1
6943,2316,358,7
6944,2317,30,2
6945,2318,248,1
6946,2318,83,1
6947,2318,434,1
6948,2318,163,1
6949,2318,335,1
6950,2318,426,1
6951,2319,393,1
6952,2319,57,1
6953,2319,444,1
6954,2319,208,1
6955,2319,255,1
6956,2320,199,2
6957,2321,346,2
6958,2322,103,1
6959,2323,160,5
6960,2324,422,1
6961,2325,404,2
6962,2325,414,2
6963,2325,250,2
6964,2325,401,2
6965,2325,326,2
6966,2325,153,2
6967,2325,346,2
6968,2325,360,2
6969,2325,174,2
6970,2326,19,1
6971,2327,499,1
6972,2327,40,1
6973,2327,256,1
6974,2328,18,1
6975,2329,31,2
6976,2330,194,2
6977,2331,501,6
6978,2332,172,1
6979,2332,320,1
6980,2332,345,1
6981,2332,337,1
6982,2332,119,1
6983,2332,386,1
6984,2333,426,4
6985,2333,393,4
6986,2333,410,4
6987,2333,89,4
6988,2333,312,4
6989,2333,420,4
6990,2333,29,4
6991,2334,315,2
6992,2334,326,2
6993,2334,384,2
6994,2334,170,2
6995,2334,487,2
6996,2334,51,2
6997,2334,118,2
6998,2335,435,4
6999,2336,32,1
7000,2337,333,1
7001,2337,117,1
7002,2337,95,1
7003,2337,119,1
7004,2337,429,1
7005,2337,97,1
7006,2337,33,1
7007,2338,455,6
7008,2338,25,6
7009,2338,108,6
7010,2338,476,6
7011,2338,140,6
7012,2338,166,6
7013,2338,83,6
7014,2339,33,1
7015,2339,150,1
7016,2339,417,1
7017,2340,172,7
7018,2340,51,7
7019,2340,19,7
7020,2341,141,3
7021,2342,48,1
7022,2342,360,1
7023,2342,320,1
7024,2342,337,1
7025,2342,34,1
7026,2342,254,1
7027,2342,192,1
7028,2343,57,4
7029,2343,371,4
7030,2343,19,4
7031,2343,19,4
7032,2344,359,1
7033,2345,40,1
7034,2346,442,1
7035,2346,30,1
7036,2346,31,1
7037,2346,17,1
7038,2346,458,1
7039,2346,45,1
7040,2346,337,1
7041,2346,46,1
7042,2346,332,1
7043,2346,448,1
7044,2346,369,1
7045,2346,50,1
7046,2346,38,1
7047,2347,370,1
7048,2347,355,1
7049,2347,190,1
7050,2347,23,1
7051,2347,197,1
7052,2347,383,1
7053,2347,47,1
7054,2347,348,1
7055,2347,22,1
7056,2347,17,1
7057,2348,342,4
7058,2348,369,4
7059,2348,321,4
7060,2348,385,4
7061,2348,26,4
7062,2348,170,4
7063,2348,496,4
7064,2348,377,4
7065,2348,443,4
7066,2349,347,1
7067,2349,453,1
7068,2349,321,1
7069,2350,435,1
7070,2351,382,3
7071,2352,101,1
7072,2353,217,1
7073,2354,384,3
7074,2354,301,3
7075,2354,391,3
7076,2354,37,3
7077,2354,481,3
7078,2354,474,3
7079,2354,135,3
7080,2354,161,3
7081,2354,304,3
7082,2354,433,3
7083,2355,496,5
7084,2356,331,1
7085,2356,374,1
7086,2356,386,1
7087,2356,100,1
7088,2356,304,1
7089,2357,314,1
7090,2358,463,1
7091,2358,108,1
7092,2359,303,2
7093,2360,425,3
7094,2361,173,3
7095,2362,391,1
7096,2362,457,1
7097,2362,166,1
7098,2362,230,1
7099,2362,198,1
7100,2363,336,1
7101,2364,426,3
7102,2364,356,3
7103,2364,421,3
7104,2365,370,1
7105,2365,319,1
7106,2365,25,1
7107,2366,44,4
7108,2367,164,3
7109,2368,334,2
7110,2369,384,1
7111,2370,391,3
7112,2370,335,3
7113,2370,45,3
7114,2370,451,3
7115,2370,445,3
7116,2371,198,3
7117,2371,369,3
7118,2371,354,3
7119,2371,435,3
7120,2371,54,3
7121,2371,56,3
7122,2371,370,3
7123,2371,357,3
7124,2371,444,3
7125,2371,209,3
7126,2372,346,2
7127,2373,376,2
7128,2373,254,2
7129,2373,375,2
7130,2373,443,2
7131,2373,424,2
7132,2373,447,2
7133,2373,20,2
7134,2374,110,1
7135,2375,258,1
7136,2375,152,1
7137,2376,122,1
7138,2376,257,1
7139,2376,265,1
7140,2377,474,1
7141,2377,393,1
7142,2378,501,1
7143,2379,300,1
7144,2379,51,1
7145,2379,427,1
7146,2379,313,1
7147,2379,34,1
7148,2379,466,1
7149,2379,38,1
7150,2379,143,1
7151,2380,402,3
7152,2380,457,3
7153,2380,340,3
7154,2380,341,3
7155,2380,308,3
7156,2380,23,3
7157,2380,204,3
7158,2381,21,1
7159,2381,317,1
7160,2381,46,1
7161,2381,21,1
7162,2382,338,1
7163,2383,307,1
7164,2383,347,1
7165,2383,402,1
7166,2383,36,1
7167,2383,192,1
7168,2383,36,1
7169,2384,208,3
7170,2384,211,3
7171,2385,389,1
7172,2385,337,1
7173,2385,359,1
7174,2385,378,1
7175,2385,165,1
7176,2385,345,1
7177,2385,365,1
7178,2386,249,2
7179,2387,359,1
7180,2387,444,1
7181,2387,187,1
7182,2387,390,1
7183,2388,340,1
7184,2388,358,1
7185,2388,444,1
7186,2388,352,1
7187,2389,250,1
7188,2390,196,2
7189,2390,248,2
7190,2390,346,2
7191,2390,347,2
7192,2391,444,1
7193,2392,430,1
7194,2392,84,1
7195,2392,443,1
7196,2393,451,1
7197,2394,351,1
7198,2395,168,1
7199,2396,30,1
7200,2397,250,2
7201,2398,335,4
7202,2398,26,4
7203,2398,358,4
7204,2398,384,4
7205,2398,365,4
7206,2398,249,4
7207,2398,387,4
7208,2398,423,4
7209,2398,451,4
7210,2398,321,4
7211,2398,23,4
7212,2399,446,1
7213,2400,399,3
7214,2401,330,2
7215,2401,396,2
7216,2401,164,2
7217,2401,426,2
7218,2401,449,2
7219,2402,373,1
7220,2403,498,2
7221,2403,16,2
7222,2403,248,2
7223,2403,204,2
7224,2403,46,2
7225,2403,396,2
7226,2403,253,2
7227,2403,31,2
7228,2403,360,2
7229,2403,390,2
7230,2403,349,2
7231,2403,311,2
7232,2403,374,2
7233,2404,421,6
7234,2405,393,1
7235,2406,358,1
7236,2406,361,1
7237,2406,348,1
7238,2406,375,1
7239,2406,247,1
7240,2406,332,1
7241,2406,251,1
7242,2406,335,1
7243,2406,187,1
7244,2406,418,1
7245,2406,352,1
7246,2407,348,2
7247,2407,370,2
7248,2407,354,2
7249,2407,443,2
7250,2407,188,2
7251,2407,389,2
7252,2408,106,1
7253,2409,253,1
7254,2409,247,1
7255,2409,325,1
7256,2409,53,1
7257,2409,82,1
7258,2409,156,1
7259,2409,477,1
7260,2409,232,1
7261,2409,85,1
7262,2409,208,1
7263,2409,377,1
7264,2409,245,1
7265,2409,275,1
7266,2409,317,1
7267,2410,259,3
7268,2410,488,3
7269,2411,45,4
7270,2412,362,1
7271,2413,358,1
7272,2413,347,1
7273,2413,255,1
7274,2413,380,1
7275,2413,381,1
7276,2413,357,1
7277,2413,351,1
7278,2413,333,1
7279,2413,342,1
7280,2414,255,1
7281,2415,382,1
7282,2416,354,1
7283,2416,349,1
7284,2416,248,1
7285,2416,444,1
7286,2416,341,1
7287,2417,97,3
7288,2418,249,2
7289,2419,92,2
7290,2420,371,1
7291,2420,410,1
7292,2420,193,1
7293,2420,247,1
7294,2421,441,1
7295,2422,2,1
7296,2423,386,1
7297,2424,142,4
7298,2424,148,4
7299,2424,89,4
7300,2424,490,4
7301,2424,49,4
7302,2425,149,1
7303,2425,87,1
7304,2425,416,1
7305,2426,296,4
7306,2427,399,4
7307,2427,447,4
7308,2427,53,4
7309,2428,369,3
7310,2428,242,3
7311,2428,31,3
7312,2428,317,3
7313,2428,192,3
7314,2428,357,3
7315,2428,361,3
7316,2429,370,2
7317,2430,361,1
7318,2430,353,1
7319,2430,350,1
7320,2431,190,1
7321,2431,376,1
7322,2431,332,1
7323,2431,343,1
7324,2431,365,1
7325,2432,333,1
7326,2433,250,4
7327,2434,252,1
7328,2435,342,5
7329,2436,380,1
7330,2436,357,1
7331,2437,375,2
7332,2437,346,2
7333,2437,393,2
7334,2437,373,2
7335,2437,190,2
7336,2437,337,2
7337,2437,189,2
7338,2438,348,1
7339,2438,363,1
7340,2438,380,1
7341,2438,341,1
7342,2438,248,1
7343,2439,179,4
7344,2440,202,1
7345,2441,83,1
7346,2442,387,1
7347,2443,170,3
7348,2443,16,3
7349,2443,196,3
7350,2443,432,3
7351,2443,46,3
7352,2443,210,3
7353,2443,420,3
7354,2443,170,3
7355,2443,344,3
7356,2444,38,2
7357,2445,350,1
7358,2445,270,1
7359,2445,367,1
7360,2445,344,1
7361,2445,328,1
7362,2446,374,1
7363,2446,362,1
7364,2446,52,1
7365,2446,429,1
7366,2446,20,1
7367,2446,208,1
7368,2446,354,1
7369,2447,373,3
7370,2448,391,1
7371,2449,496,1
7372,2450,191,3
7373,2451,158,1
7374,2451,210,1
7375,2451,425,1
7376,2451,231,1
7377,2451,323,1
7378,2451,396,1
7379,2451,485,1
7380,2452,123,1
7381,2453,152,2
7382,2454,407,4
7383,2455,446,1
7384,2456,461,3
7385,2457,390,1
7386,2458,361,2
7387,2458,170,2
7388,2458,410,2
